"(PDH-CSV 4.0) (Eastern Standard Time)(300)","\\Ozymandias\LogicalDisk(_Total)\Avg. Disk sec/Read","\\Ozymandias\LogicalDisk(_Total)\Avg. Disk sec/Write","\\Ozymandias\LogicalDisk(_Total)\Disk Transfers/sec","\\Ozymandias\LogicalDisk(C:)\Avg. Disk sec/Read","\\Ozymandias\LogicalDisk(C:)\Avg. Disk sec/Write","\\Ozymandias\LogicalDisk(C:)\Disk Transfers/sec","\\Ozymandias\LogicalDisk(D:)\Avg. Disk sec/Read","\\Ozymandias\LogicalDisk(D:)\Avg. Disk sec/Write","\\Ozymandias\LogicalDisk(D:)\Disk Transfers/sec","\\Ozymandias\LogicalDisk(E:)\Avg. Disk sec/Read","\\Ozymandias\LogicalDisk(E:)\Avg. Disk sec/Write","\\Ozymandias\LogicalDisk(E:)\Disk Transfers/sec","\\Ozymandias\LogicalDisk(F:)\Avg. Disk sec/Read","\\Ozymandias\LogicalDisk(F:)\Avg. Disk sec/Write","\\Ozymandias\LogicalDisk(F:)\Disk Transfers/sec","\\Ozymandias\LogicalDisk(G:)\Avg. Disk sec/Read","\\Ozymandias\LogicalDisk(G:)\Avg. Disk sec/Write","\\Ozymandias\LogicalDisk(G:)\Disk Transfers/sec","\\Ozymandias\LogicalDisk(H:)\Avg. Disk sec/Read","\\Ozymandias\LogicalDisk(H:)\Avg. Disk sec/Write","\\Ozymandias\LogicalDisk(H:)\Disk Transfers/sec","\\Ozymandias\LogicalDisk(I:)\Avg. Disk sec/Read","\\Ozymandias\LogicalDisk(I:)\Avg. Disk sec/Write","\\Ozymandias\LogicalDisk(I:)\Disk Transfers/sec","\\Ozymandias\LogicalDisk(J:)\Avg. Disk sec/Read","\\Ozymandias\LogicalDisk(J:)\Avg. Disk sec/Write","\\Ozymandias\LogicalDisk(J:)\Disk Transfers/sec","\\Ozymandias\Memory\Available MBytes","\\Ozymandias\Processor(_Total)\% Processor Time","\\Ozymandias\System\Processor Queue Length","\\Ozymandias\SQLServer:Buffer Manager\Buffer cache hit ratio","\\Ozymandias\SQLServer:Buffer Manager\Page life expectancy","\\Ozymandias\SQLServer:Buffer Manager\Page lookups/sec","\\Ozymandias\SQLServer:Buffer Manager\Page reads/sec","\\Ozymandias\SQLServer:Databases(_Total)\Transactions/sec","\\Ozymandias\SQLServer:General Statistics\Active Temp Tables","\\Ozymandias\SQLServer:General Statistics\User Connections","\\Ozymandias\SQLServer:Memory Manager\Target Server Memory (KB)","\\Ozymandias\SQLServer:Memory Manager\Total Server Memory (KB)","\\Ozymandias\SQLServer:SQL Statistics\Batch Requests/sec","\\Ozymandias\SQLServer:SQL Statistics\SQL Compilations/sec","\\Ozymandias\SQLServer:SQL Statistics\SQL Re-Compilations/sec"
"01/17/2020 03:18:04.929","0.00066386974810392254","0.00072910926754168144","1782.1596583170895","0","0.0017512354998944391","404.45207170801933","0","0.00027303601634434427","6.7680958335444661","0.0003554483201715766","5.4501570256051126e-005","6.1846392961699435","0.00030017791051994085","4.8527820444659257e-005","168.35221631272307","0","5.0022077372609021e-005","293.7787016614634","0.00067107249020728534","0.00052420626357234032","893.27195872039465","0","0","0","0","4.4680712824584968e-005","9.3519747847744963","170831","18.617414315954505","0","100","10198","558187.56818680943","2960.2084178365976","262.72214368635662","650","225","870400000","870399984","222.64701466211795","81.483872991047662","1.7670397989056981"
"01/17/2020 03:19:04.930","0.00069204717774023334","0.00071676846456310544","1680.7219727012725","0.0010360516756506523","0.0018231249374265977","407.61036805846089","0","0.00025528540159922339","5.9663305161881182","0","4.0870289217466328e-005","4.6997352110755566","0.00027840775967578966","3.4530384539857859e-005","250.26923285362281","0","5.0970492211876524e-005","234.40346008431811","0.00069341561576833201","0.00043373525172099158","760.92379527407013","0","0","0","0","4.3507586174212266e-005","16.849050703536836","170838","17.835159587425821","0","100","10198","605928.32791138976","2961.3331548085662","1444.4352853869843","648","228","870400008","870399960","212.9879999912965","77.245647884167397","1.4332525821010562"
"01/17/2020 03:20:04.934","0.00064613251924751217","0.00042525165148580755","818.75418913890667","0.00020844766648373363","0.0014595495421153687","21.832111784969218","0","0.00020633537762595287","7.2995915739057393","0.00044546270189382332","7.8102097258866615e-005","2.566523064797908","0.00053311914700936484","6.8525604644746854e-005","0.4833062914229827","0","7.0233653859920055e-005","19.248922985984311","0.0006469490428058709","0.00039019272318416596","767.3237334378266","0","0","0","0","0","0","170857","17.870419769192381","0","100","10198","371130.78452356911","2998.9988669505428","2138.3970192680804","648","223","870400008","870400928","237.3367205570585","84.611932467395974","1.4332531400819488"
"01/17/2020 03:21:04.936","0.0006717411092838115","0.00075511603035307434","1895.4247391221093","0.000396479365633015","0.0020222012474130904","423.39985489666037","0","0.00022192162023404962","6.7497319910705551","0.00025135959782464346","4.5541867545540577e-005","21.882464455001578","0.00033082894435789958","4.6494573496006353e-005","94.979562017558266","0","5.1687766073203403e-005","426.71638987498886","0.00067207223926125546","0.00044455038144033032","921.68006988191337","0","0","0","0","2.7199956480069631e-005","0.016666004916223595","170592","26.459552444858915","0","100","10198","1299995.6982533974","3245.1378132673931","538.44528683335182","650","234","870400008","870400384","182.75940991130793","63.747468804555247","1.9999205899468313"
"01/17/2020 03:22:04.939","0.00040531483007359736","0.00065027692405662612","4543.8617988369169","0.00059423904921752121","0.0015140993991679807","957.36296762548909","0","0.00035334351842000408","12.732619153379295","0.00041363123446231011","4.0834561420738826e-005","373.29572829390423","0.00067903891353773838","3.8160973131930995e-005","391.92801653144096","0","5.5449349556677546e-005","816.48753607638537","0.00040520671553780617","0.00077231769587063402","1992.0549311563184","0","0","0","0","0","0","170695","30.121820215187679","0","100","10198","1214436.5148885783","3172.9053632409909","2401.73195213586","648","231","870400008","870400176","176.49010056843815","69.229450213530882","1.7332361151196947"
"01/17/2020 03:23:04.928","0.00058806786213903969","0.00053201349759540359","4504.2339566353048","0.00077055876710597267","0.0014966299108521153","1206.3144212410918","0","0.00025268367733876929","9.8017422503629064","0.00040668494070194433","3.909324029053347e-005","793.39102450003827","0.00026948247385597478","3.1094086162951039e-005","735.1973472959279","0","4.4854066385956859e-005","726.86253245718399","0.00059289171637948038","0.00048791791339129764","965.47161166074625","0","0","0","0","0.00011145151108467728","67.195277229953874","170847","28.628237482772146","0","100","10198","1387975.5946752315","2984.4971581980849","2287.0898613810223","648","229","870400008","870400088","170.21358863682931","70.845926129323729","2.0503644503310161"
"01/17/2020 03:24:04.930","0.0006195904481501067","0.00056460859956736697","3314.6792417435017","0.00012853312768032905","0.0015494663819116937","904.93216493086902","0","0.00025448753175124689","8.7328395444441949","0.00039137801457187572","3.2740465799233801e-005","143.6585436509713","0.00030448323375705856","3.1447614636618984e-005","1048.3907198899828","0","5.6154107649274428e-005","411.29341052927157","0.00062287900339359455","0.000471435553498983","779.17260920114393","0","0","0","0","4.2346022336454352e-005","18.498953996818809","170621","20.093268722044211","0","100","10198","832981.51663515018","2954.9495822648223","563.88478241654457","650","228","870400008","870400520","238.91982387242743","83.928587682864432","1.9165582969677146"
"01/17/2020 03:25:04.931","0.00060429055666093214","0.00065648095559462326","3119.011567316571","0.00065127006907900057","0.0018841393203214408","751.88731303293162","0","0.00029508413912543105","6.2164239778628732","0.00032044348729042032","4.4420104195603492e-005","18.449279741271315","0.00031581695948159721","3.3686968461525238e-005","632.47530820347458","0","5.4331833530459131e-005","774.43643271670771","0.00060583430915479961","0.00054956298113817219","935.54680964432271","0","0","0","0","0","0","170859","20.120200931078834","0","100","10198","908304.30652327626","3012.1157405229719","1767.8476500048371","648","229","870400008","870399984","213.02501684998188","73.797118965085261","1.9165918430408322"
"01/17/2020 03:26:04.936","0.00064473114778365679","0.00077701041866420711","1735.7690333170015","0.00032073091540196389","0.0018629714216569467","431.38007465935635","0","0.00024524724805384133","5.9326008876895182","0.00030687950899278561","2.9566859488420289e-005","89.788914558626743","0.0002635195783686746","3.5763206851403983e-005","176.61152867340874","0","4.8847469157170431e-005","263.28416130507497","0.00064502491743180241","0.00058096449277893485","768.75508862360994","0","0","0","0","0.00012927979315233094","0.016664609235082915","170859","21.616773671705158","0","100","10198","633699.29609848419","2966.067139315468","2479.6771895711026","648","234","870400000","870400000","214.35686859087156","75.090729213283623","1.6331317050381258"
"01/17/2020 03:27:04.920","0.00066851969844785631","0.00037790301718506497","969.5713514926216","0.00029813285632076321","0.0011560803307424949","63.047727022318995","0","0.00022117658305440403","7.4016897932072006","0.00042379657383387884","2.826121724052418e-005","42.326329695840272","0.00053179343484478997","5.9048476951008312e-005","1.9837862283595875","0","6.5920483845826217e-005","27.156199714266958","0.00066998803050602842","0.00032170857231833365","827.52225525857079","0","0","0","0","0.00014591976652837357","0.1333637800577874","170851","18.486851357948019","0","100","10198","528936.33860097907","2944.3888656433228","746.08699706078437","650","227","870400008","870400312","207.91413311009055","78.167845586370632","2.2171728434607156"
"01/17/2020 03:28:04.920","0.00053594657379429293","0.00070574963299034252","1812.5778160165491","0.00022527963955257672","0.0017574024372131948","384.45135630034991","0","0.00033270452261781872","12.132850155481826","0.00013387733681666925","5.6826839401588772e-005","144.910895744388","0.0002747847455295923","3.2378457797540511e-005","65.530723641970525","0","5.367577069247207e-005","230.07417087421237","0.00053755366756113004","0.00047604046456097205","974.79451317875271","0","0","0","0","8.787498135124936e-005","0.68330612139389402","170849","28.137524757504785","0","100","10198","576898.80895192456","2951.9824404393871","1816.5609907241869","648","233","870400000","870400000","173.22643477483254","71.563816713789777","1.9665883493775487"
"01/17/2020 03:29:04.921","0.00054430822836603471","0.00086683777395812997","2560.9896996021816","0.00029359953024075161","0.0014142292702852069","379.21206513228549","0","0.00026876401442202136","8.6995120857454964","0.00050728679896059074","4.9424593189558461e-005","40.047753911966339","0.0001809166760505597","4.0613746442152458e-005","282.21750509581273","0","6.1132128102216304e-005","40.131082571791488","0.00054680434142024734","0.001024433409965342","1719.2702409763924","0","0","0","0","4.322519246229917e-005","91.411539828187827","170829","25.87053281390973","0","99.962907789063962","10198","708078.38725116523","3173.0553717498619","2557.9232049206162","649","237","870400008","870400968","195.20571850639271","76.545706915381345","3.016497485670373"
"01/17/2020 03:30:04.921","0.00062120381502984631","0.00064137849157781563","3481.9876180864403","0.00030521551165518134","0.0014386601827014792","990.27767189500969","0","0.00027719917000789806","6.8996121872186809","0.00047745567805986542","4.6025605371377085e-005","46.364060639715873","0.00021461298995254942","3.0049781247359455e-005","928.19782793996239","0","5.4427622886659162e-005","377.41211978684601","0.00063142791187770404","0.00071980377788008281","1069.673209237787","0","0","0","0","4.9293430365339913e-005","63.163116399900488","170844","22.99079135886436","0","100","10198","727051.50062130543","3159.4224154690064","421.09299790931016","655","236","870400008","870400168","206.55505663861916","82.695351867099262","3.3831431739260682"
"01/17/2020 03:31:04.923","0.00065177460412890503","0.00064709148957224605","2688.7204549166872","0.00078186541568200159","0.0017256764119514486","667.60128120685272","0","0.000240734316495738","6.9828237556022685","0.00024150818501547541","4.5484809603354789e-005","37.663918108976439","0.00026939614039474681","3.4280396079748234e-005","404.43715250824783","0","5.0846980665601581e-005","343.40827281131345","0.00065415230677860791","0.00037378166896023996","1187.5466710661251","0","0","0","0","4.9526314267024967e-005","41.080335459569433","170852","26.76692884177988","0","100","10198","868418.17641655554","2956.9342151139736","1586.5508867144056","654","235","870400008","870400544","138.07325731542912","51.662896521162367","2.1498431132999825"
"01/17/2020 03:32:04.913","0.00046809816222521613","0.0014302151537761436","1867.2863621390104","0.00016951972876843397","0.0013133822253191963","258.48733378285891","0","0.0002352041036734341","8.3345371052704866","0.00039971083587249866","2.898303648472533e-005","217.08135344387512","0.000207482744950685","5.1442825271957238e-005","48.373653358989905","0","0.00010259332701941032","44.356406474249532","0.00046842412077042377","0.0020760053063730911","1272.5671324553296","0","0","0","0","4.3212907817872842e-005","18.085945518436958","170851","23.369700774760148","0","100","10198","568501.45967144787","3046.5566862379424","2947.1756657946971","655","227","870400008","870400672","178.17573423647246","70.976917988483464","2.2336559442124906"
"01/17/2020 03:33:04.913","0.00067758128923611262","0.0006813265052604447","3824.0663963939865","0.00039167937331300272","0.0018307839424384848","1004.760516993897","0","0.00027616541179387768","8.1996777859772649","0.00016341307187241834","2.9148415418081058e-005","471.21481650553085","0.00028041964611529604","2.9262682322565428e-005","586.82694008545832","0","7.3159130412829836e-005","46.06485650496171","0.00068116018639831138","0.00056229909415432013","1172.4539273241883","0","0","0","0","3.4241711129580704e-005","534.54566119397316","170683","26.46721035623716","0","100","10198","787285.71287012647","2968.866668935374","369.08549643953762","656","224","870400008","870400080","179.97626099749692","76.446995943653889","2.5665658110579241"
"01/17/2020 03:34:04.916","0.00060024179823381255","0.00068543370728000274","3463.7142220632659","0.00059707333039695713","0.0019671000406393741","713.34064940421035","0","0.00037396543460840978","13.148598817426047","0","5.6831642541521859e-005","96.039765506750712","0.00032446556781161328","3.2038971945913544e-005","442.85280731847882","0","5.4444001023391837e-005","125.55328706018737","0.0006017315746230013","0.00068570680792422699","1335.9076387849484","0","0","0","0","2.9891014887812187e-005","736.87147517126436","170817","18.890457128339435","0","100","10198","502698.02990258962","2950.5522405867132","1578.281810141912","654","225","870400000","870400000","172.89824173738307","72.192306815069244","1.6164944046772201"
"01/17/2020 03:35:04.903","0.00062840832077144652","0.00050723705276758968","3198.3309908612973","0.0004452065603967761","0.0020159740313106496","591.65506327645437","0","0.00027015291606994105","7.4173569742512448","0","4.6894732012265428e-005","44.487473627587804","0.00029791952332876265","2.87236692124079e-005","463.04309380831364","0","5.2211989688793339e-005","106.52658072458361","0.00062852072823780256","0.00022774261289533186","1204.6954501438397","0","0","0","0","2.7655012344471601e-005","780.50597230626693","170763","18.966272095800583","0","100","10198","522930.13395326555","2928.6558931390259","2354.6524726394973","654","229","870400008","870400040","179.66672095607677","65.406087116768276","1.6501535740469062"
"01/17/2020 03:36:04.894","0.0005864373628355256","0.00052036641136671356","3118.9896734654326","0.0001723425813947269","0.0017627743455857785","657.95681341546413","0","0.00026022737406900329","7.3178546550477259","0.00023434933932677137","4.9089788830343179e-005","6.8677815897031049","0.00025953787045369296","3.3841110587623223e-005","350.9569747320611","0","5.2618103427298135e-005","188.18054943242316","0.00058829177525385721","0.00023148346608998862","1243.2851695825389","0","0","0","0","3.269925273149794e-005","664.42453005819425","170818","22.888322753609923","0","100","6580","997662.4115869751","3244.5600586965816","1269.5227623548512","656","242","870400008","870400144","211.88439754057322","73.945337698842167","2.4837365457906859"
"01/17/2020 03:37:04.902","0.00043941543605685118","0.00070570212042077817","4377.1214477509257","0.00049615920614527016","0.0018915649150830006","871.92811162044165","0","0.00032254050088435115","5.8991753437997891","0.0003781179915024417","3.9623454957831835e-005","121.08307358206008","0.00019551968716850052","5.2737602229523045e-005","117.05030399675061","0","5.7848611524450143e-005","285.34344466633837","0.00043994155651496899","0.00049382010451034467","2409.0465684342626","0","0","0","0","4.1962394416724164e-005","566.77077010727294","170818","28.155726694430804","0","100","6580","1028900.268203838","3016.2116917431476","2081.542350830598","656","240","870400008","870400376","218.08618001216905","73.473062403427321","2.5163149065360684"
"01/17/2020 03:38:04.909","0.00055364507140101126","0.0006545977966129975","3573.0758927297779","0.0014380776990756815","0.0019724869944262721","976.29623095631302","0","0.00028576147049249061","5.5326508266193724","0.00039372328695668743","4.6981437822962234e-005","184.37725525818294","0.00027183289840069586","3.9003078357013456e-005","187.14358067149263","0","4.9738800388898385e-005","367.50466469709949","0.0005585002382796101","0.00010092017286589825","1358.9823562047686","0","0","0","0","3.9308852573097181e-005","493.23915411530174","170826","22.512001798744375","0","100","6580","1372179.9614841198","3049.5738051773051","2490.7427424669013","654","231","870400008","870400584","228.08852971066071","79.506858716268155","2.4496978057621921"
"01/17/2020 03:39:04.900","0.00057321870040158657","0.00063637318110551717","3216.2146264863982","0.00074573594967962333","0.0018794405851905967","854.29008063141271","0","0.00029076688679790326","5.350772992832848","0.00041014052986922177","6.3289723875302117e-005","89.179549880547469","0.00030994583320059093","4.5179345233480457e-005","148.75482301570199","0","5.3896951077755316e-005","223.81566658805809","0.00057919450069721134","0.00014531221535442861","1320.9408280904643","0","0","0","0","4.0571767314752869e-005","573.88290528738094","170757","22.641962470334686","0","100","6580","1471795.2877609241","2991.0654339188181","510.50708311058816","656","229","870400000","870400000","248.86928592833152","88.529455965530389","3.1004479023891269"
"01/17/2020 03:40:04.905","0.00071349818525827608","0.00062166882900452868","3915.4837481990544","0.0013935395885184764","0.0018228049171158122","811.81369676519125","0","0.00033942961075877659","12.998618127783576","0.00023082629734459093","4.7223550118313226e-005","141.80159185809032","0.00042175932518507972","3.0390800221751966e-005","532.66004002352111","0","5.7997283699771839e-005","118.40407922807988","0.00071330623929336228","0.00061056096072508641","1458.3782943571748","0","0","0","0","2.9401696023733327e-005","839.42742783921346","170794","19.534422395774708","0","100","6580","586740.14081325824","2940.1874311344313","1985.4555945437633","654","231","870400008","870400280","202.59512894803197","71.542394387916531","1.8331384539181967"
"01/17/2020 03:41:04.895","0.00057539593430824181","0.00057512086670848204","3373.1528316601239","0.00052773248896135106","0.0019819492943240818","669.37980955216244","0","0.00034351218987629457","9.9180961397399372","0.00017355608594662612","3.8314872292955511e-005","152.05524871715582","0.00027845773628580378","3.1703945744793993e-005","340.28237747336317","0","7.0647584676142817e-005","194.54470596118458","0.00057570491152725918","0.00034426356367110538","1331.6085884422268","0","0","0","0","3.2208095371973855e-005","675.36400537429131","170819","21.796055795340585","3","100","6580","561848.64465855923","2946.5080069598826","2428.1833019763308","654","237","870400008","870399904","164.37369081340424","56.624827876800957","1.9669501588055676"
"01/17/2020 03:42:04.896","0.00056675018046025707","0.0012803565192960253","4014.6910735068132","0.00022034250459484979","0.001685908786153144","636.03092687400749","0","0.00026763235425029058","9.8827780011604229","0.00017641262096561292","3.4736927179537202e-005","62.379828091641599","0.00021990364815416296","2.9211912323446771e-005","802.97154616173759","0","5.6859748827236132e-005","27.048480094238393","0.00056733631627570549","0.003968278865402769","1357.1404063549694","0","0","0","0","2.4142774439252016e-005","1119.2371079290585","170800","22.924572561622934","0","100","6580","715969.43497654714","3001.548003951089","1115.7373045896932","659","244","870400008","870400320","245.53620285176478","83.395313858021524","2.5665224488679685"
"01/17/2020 03:43:04.887","0.00053948744135573099","0.00052472350848379549","4330.9356133591009","0.00081542980642342088","0.0016497661699016737","1062.4688191403727","0","0.00030715597113548017","7.3509373900361537","0.00014181977308836308","3.1054149769861875e-005","452.30767818283681","0.00019290512913981182","3.3126332047508597e-005","603.01022907471179","0","5.6231022513958509e-005","215.91086624294397","0.00054569635486688525","0.00024242181543638149","1276.9628380405661","0","0","0","0","2.9166109050849322e-005","712.92424528763331","170816","24.763856010046247","0","100","6580","737999.20950862137","2955.8769328233811","1544.1969156756218","655","224","870400008","870400144","195.54160209186875","73.025978924599514","2.0835990334569594"
"01/17/2020 03:44:04.889","0.00067271434842844726","0.00055141223972405109","3836.837570432564","0.001095278247554804","0.001660209953153126","876.86954877525136","0","0.00029556337895044556","6.7495090324991791","0.00016878581689921471","2.8855440373738466e-005","32.964268805637964","0.00024578402091450388","3.3543989967914868e-005","757.69488435203743","0","5.6412553223092677e-005","294.72856108579748","0.00068018013088349833","0.0004741835853123461","1183.0306115802944","0","0","0","0","2.9329120044277463e-005","684.80018680104627","170824","20.158468420162034","0","100","6580","670425.94906725839","2988.7325959538402","2728.85150002102","656","218","870400000","870400000","179.22029663085473","67.861730321818897","1.9331927105429747"
"01/17/2020 03:45:04.890","0.00066708238805626306","0.00054702620087752494","3270.5836189355587","0.00068575890278575551","0.0017579801550240994","682.59512991022802","0","0.00029071451243525544","7.432917328481901","0.00015414685013923331","5.6745986554487815e-005","12.58262910987407","0.00032683211706861272","3.3584553982732472e-005","550.55252005919192","0","5.2140826870744169e-005","113.14366758534445","0.00066953463282193087","0.00038070817693754193","1248.3467993047909","0","0","0","0","2.9610880007113559e-005","655.92995563764714","170822","20.084977349254462","0","100","6580","751160.60911029472","2950.2015500504999","1208.499029501203","661","227","870400008","870400368","202.92197621433996","80.395500431831138","2.5665230237359031"
"01/17/2020 03:46:04.896","0.00068529349756533931","0.00073304516732397075","3866.8895035770915","0.0017743971609645425","0.0016572714215336603","871.90907558397623","0","0.00037216156962944526","12.315147012797125","0.00014047388567123078","5.0534639826879047e-005","159.03037610706761","0.00018730435440108328","3.6154048415068212e-005","607.05842406248132","0","5.3142100306103037e-005","170.66227409750388","0.00069085530738137305","0.0010471725880954047","1407.4096630118827","0","0","0","0","3.6894057633999498e-005","638.50454370138277","170764","20.22800611775676","0","100","6580","537064.62776314199","2951.0358506281004","1597.8028357063442","660","234","870400008","870400280","204.49143300951764","77.240468747381158","1.7997779125603377"
"01/17/2020 03:47:04.883","0.00055707217004894339","0.00062358894084410239","3013.7525833485811","0.00045701260211316995","0.001729291650594769","678.28728223135727","0","0.00026918032880514484","7.9014050572048005","0.00011735253950866406","3.952198482231362e-005","75.513428078349676","0.00018509121070337794","3.5819151699815846e-005","519.22566397007415","0","4.9271412945727109e-005","82.13127155453175","0.00055973021055763376","0.00058937147118579762","1099.2621415449648","0","0","0","0","2.9342124757558066e-005","551.43139091209878","170823","19.718224760153035","0","100","6580","525771.29460510041","2933.2382659935197","2242.6321265105289","660","219","870400008","870400232","181.79899483939991","66.561836273035382","1.6836327231596726"
"01/17/2020 03:48:04.883","0.00053231314021116513","0.00078272550462059982","1604.426322634607","0.00028138621644872034","0.0018967522706064893","305.7327844182762","0","0.00023966889488028365","6.4663025540632955","0.00012840184583909795","4.5556412465388595e-005","13.899217345589662","0.00024485915832759615","4.7331361227794019e-005","133.05917420526123","0","4.9350415065813134e-005","206.45504133952605","0.00053933211886396447","0.00062605066022924211","924.34795066640891","0","0","0","0","4.1012653273763975e-005","14.465852105481806","170808","19.112567242275102","0","100","6580","557185.22532161849","2947.550692317775","295.63335310961031","665","225","870400008","870400536","202.50526374851316","75.71240335852977","1.9165587466940182"
"01/17/2020 03:49:04.873","0.00060194068427407471","0.00085598611174271142","1687.9329648024313","0.00019711968460850462","0.0019931080902109732","390.66672818378458","0","0.00023686362101820637","6.5841770547678848","0.00034029015976109648","5.2381192785836224e-005","3.9338374301904326","0.00024026143376352415","3.804915853570655e-005","210.16026406712277","0","4.8299270171212462e-005","279.45247676755338","0.00060590919382993937","0.00077195992952274731","785.35063781111114","0","0","0","0","4.0536738535843524e-005","11.784843487901","170828","19.610469829867217","0","100","6580","751159.98982505908","3026.6378448594396","1496.4250909233724","660","232","870400008","870401184","248.16513415540322","91.328369830565165","1.8002306883922319"
"01/17/2020 03:50:04.873","0.00062606023959136975","0.00053722680468775547","829.38629946446906","0.00060826569344155719","0.0012366030075847724","18.148970785612804","0","0.00022430404946618908","7.1829259950405131","0.00047236646225877319","6.2812990408306265e-005","18.648942432599384","0.0002929689430143971","6.0543903129754995e-005","0.69996030578121016","0","7.7206579407449014e-005","15.315798119355525","0.00063341565073967701","0.00053023789368166223","769.38970182607966","0","0","0","0","0","0","170859","18.01286158212352","0","100","6580","388791.7019170557","3102.5907210967798","2175.6932847483617","660","231","870400008","870400032","233.43676197803356","82.295333093990848","1.5665778272246131"
"01/17/2020 03:51:04.873","0.00039256020145075129","0.00064938221228877098","2962.4665412392792","0.00042687931699309282","0.0016858356732806189","599.07638205050273","0","0.00030116112570721068","7.0497220722017104","0.00026560150437874701","3.2499768125943712e-005","807.31817233929803","0.00018858081351233406","5.4177668465001458e-005","76.496984187720685","0","4.9862509209979336e-005","478.03115412993299","0.00057201423894880738","0.00034264016796015486","982.72792366299302","0","0.00061478120074724197","11.749536787002851","0","4.2559931904108952e-005","0.016666009626954397","169660","26.728932068171783","0","100","6580","1344471.62896864","3255.4549904811374","286.90535572801997","664","239","870400008","870400504","149.34411226713837","61.297583407938276","1.9832551456075733"
"01/17/2020 03:52:04.873","0.00038524047377682107","0.0011411767285091985","4627.107203587736","0.00068759889984176023","0.0017925267197152611","864.80150662137282","9.4719848448242489e-005","0.0003249353397525792","9.5161330535315152","0.00028442509586420166","3.8856291955938024e-005","410.24366242685079","0.00028495665854518778","4.1824037663678076e-005","595.48327519393092","0.00029815952294476327","5.2267540627219417e-005","612.68231076528741","0.00044172563796178178","0.0016978018639549738","2106.8651917590205","0.00014947531639504934","0.00063525043305119502","27.515123767741738","0","0","0","170842","32.631635169890295","0","100","6580","1213741.3732993021","3166.9224161652887","2040.3855862414421","661","234","870400000","870400000","183.87302273137166","72.029294321126457","1.9165591964205329"
"01/17/2020 03:53:04.872","0.00053727502721996362","0.00063380496827019337","4329.2449979463508","0.00077551875916998534","0.0015720455043822066","1302.4816856755269","0","0.00031931455471351038","12.699496423440877","0.00027346089579590002","3.9461523420118074e-005","799.50163047940396","0.00023024852049125612","3.4032477144127772e-005","514.0462830506699","0","4.8627289662115868e-005","661.12378428015245","0.00053998331070676941","0.00055087711575034254","1034.8422984523811","0","0","0","0","4.8678603432915829e-005","4.5498195847760625","170842","26.893135631404263","0","100","6580","1443746.5507283739","2970.3988806381772","2343.7903943802639","660","223","870400008","870400088","199.44209146891993","77.730251074708988","1.8332606385544574"
"01/17/2020 03:54:04.875","0.00053977598386515042","0.00060224750966620972","3171.4385420488056","0.0011629848058909772","0.001655813602572299","822.63712971865607","0","0.00025166215658225562","7.0329383266399157","0.00015087368265274067","3.0895794436054316e-005","197.72222821624635","0.000212884992717345","3.2705334151821982e-005","645.53041029400595","0","6.293258738353855e-005","669.46239948133984","0.00054616360732601295","0.00057008689226274614","804.77146648131486","0","0","0","0","4.033992172928927e-005","24.281969530602741","170854","24.642375175078502","0","100","6580","1030850.2187131527","2947.6677768549807","323.73181752365014","665","219","870400000","870400000","175.15682894072395","75.47909403164023","2.1665449821402585"
"01/17/2020 03:55:04.861","0.00057814890857360416","0.00090355406879722908","1584.5016678112802","0.0003452794475528839","0.0018229794800936963","305.89800741017353","0","0.00023068787517420888","6.5513851178309643","0.00013675978118435011","4.9851348809270477e-005","5.9679284279477995","0.00025292236882189863","4.7216148651841829e-005","121.45901264253538","0","4.9171519308762388e-005","247.96909320034501","0.00058614488917428122","0.00098101137540408754","896.65624101244759","0","0","0","0","0","0","170817","18.63120490073511","1","100","6580","564090.07865663746","2976.7293510193485","1405.9139101336132","660","220","870400008","870400392","169.70254580030334","67.064178954284912","1.5669979671147853"
"01/17/2020 03:56:04.863","0.0007018987300081755","0.00080213463926263754","2405.7306500809786","0.00040671934924904119","0.0018045890309884886","672.6286372012047","0","0.00028764142343023222","6.0163265121316867","0.00020797386079020983","5.1152156962519006e-005","4.3830855199186525","0.0004083559751424065","3.941507619958805e-005","343.3139228529439","0","4.6426636311208699e-005","617.14844063919247","0.00071564514489405812","0.00092806487190207607","761.35695396183928","0","0","0","0","5.6905569328447564e-005","0.88328339374786535","170843","16.429814550192358","0","100","6580","636539.77761394263","3079.1259106050588","2183.409886447082","660","230","870400000","870400000","135.99231118835058","64.513019192414845","1.5665780945716858"
"01/17/2020 03:57:04.869","0.00063385617965515547","0.00078644842168582854","2003.020685437288","0.00051829250406532686","0.0020621089345318343","519.85282606922192","0","0.00025873395728315339","5.5659831353460527","0.00017322638950444344","2.8653751430850962e-005","33.195923370087833","0.00017568599341221446","8.8103422371290429e-005","65.575280352056041","0","4.9109337133872848e-005","556.73163049593097","0.00063505405722476954","0.00037363764823799742","821.96572505331949","0","0","0","0","0.0001233598026243158","0.13331696132565396","170841","17.719614128837868","0","100","6580","632142.053042004","2937.972535214099","238.63736077292057","662","233","870400008","870400072","166.7795186183931","70.874629564750791","2.0664129005476362"
